1.129999999999999893e+00,0.000000000000000000e+00,1.570796326794896558e+00
1.129874709736181648e+00,9.998953435442606980e-03,1.595854361239793962e+00
1.129498997285480311e+00,1.999163146809976310e-02,1.620896454794767072e+00
1.128873336731278432e+00,2.997177857357190625e-02,1.645906744560063029e+00
1.127998515096586329e+00,3.993317878991149011e-02,1.670869522590086698e+00
1.126875627717322192e+00,4.986967501698872512e-02,1.695769310829890353e+00
1.125506071858067392e+00,5.977518774852030869e-02,1.720590933071604711e+00
1.123891538660516831e+00,6.964373306541413178e-02,1.745319583049030010e+00
1.122034003536573232e+00,7.946943973354393675e-02,1.769940887878636016e+00
1.119935715136933352e+00,8.924656526623199471e-02,1.794440966161211737e+00
1.117599183041732891e+00,9.896951083104346680e-02,1.818806480176451634e+00
1.115027164332040632e+00,1.086328349013957473e-01,1.843024681728764103e+00
1.112222649209658520e+00,1.182312655753498531e-01,1.867083451332343991e+00
1.109188845837675741e+00,1.277597115061756272e-01,1.890971330552975838e+00
1.105929164575752077e+00,1.372132714112906937e-01,1.914677547449342931e+00
1.102447201782263297e+00,1.465872421474393172e-01,1.938192035174492567e+00
1.098746723350612964e+00,1.558771253600373108e-01,1.961505443905713575e+00
1.094831648139490854e+00,1.650786327330804326e-01,1.984609146366293597e+00
1.090706031447073343e+00,1.741876898825918119e-01,2.007495237283848599e+00
1.086374048667552161e+00,1.832004389510557552e-01,2.030156527196323779e+00
1.081839979255362572e+00,1.921132399725208606e-01,2.052586531068004039e+00
1.077108191108509638e+00,2.009226710880001043e-01,2.074779452214218001e+00
1.072183125467894849e+00,2.096255276984766713e-01,2.096730162055580493e+00
1.067069282414838227e+00,2.182188206483167414e-01,2.118434176231626331e+00
1.061771207034490239e+00,2.266997735353324106e-01,2.139887627600901787e+00
1.056293476298754141e+00,2.350658192452996786e-01,2.161087236641574538e+00
1.050640686708963045e+00,2.433145958086177785e-01,2.182030279744893164e+00
1.044817442726069023e+00,2.514439416752140555e-01,2.202714555865167956e+00
1.038828346004606829e+00,2.594518905009792209e-01,2.223138351955770808e+00
1.032677985436338597e+00,2.673366655351842036e-01,2.243300407582672129e+00
1.026370928000257754e+00,2.750966736936978907e-01,2.263199879066413178e+00
1.019911710407601646e+00,2.827304993976048619e-01,2.282836303461506233e+00
1.013304831523646810e+00,2.902368982511920881e-01,2.302209562640044727e+00
1.006554745542303397e+00,2.976147906274114185e-01,2.321319847704670813e+00
9.996658558848303677e-01,3.048632552229741388e-01,2.340167623915669015e+00
9.926425097902922268e-01,3.119815226393238272e-01,2.358753596278385434e+00
9.854889935625825714e-01,3.189689690399676869e-01,2.377078675900764271e+00
9.782095284368538257e-01,3.258251099291209485e-01,2.395143947196785472e+00
9.708082670269455594e-01,3.325495940913886228e-01,2.412950635980137815e+00
9.632892903147811658e-01,3.391421977273412769e-01,2.430500078463520008e+00
9.556566051426392816e-01,3.456028188153646430e-01,2.447793691152541307e+00
9.479141421695959080e-01,3.519314717261087244e-01,2.464832941599072402e+00
9.400657542542187883e-01,3.581282821122399040e-01,2.481619319956952285e+00
9.321152152266920510e-01,3.641934820930258776e-01,2.498154311262894112e+00
9.240662190148968280e-01,3.701274057505474779e-01,2.514439368347024750e+00
9.159223790905177687e-01,3.759304849520363478e-01,2.530475885260382363e+00
9.076872282029229133e-01,3.816032455109726884e-01,2.546265171090657642e+00
8.993642183703624005e-01,3.871463036981322436e-01,2.561808424022031350e+00
8.909567210998657893e-01,3.925603631127344006e-01,2.577106705479959015e+00
8.824680278091128205e-01,3.978462119232061278e-01,2.592160914186627974e+00
8.739013504254360409e-01,4.030047204868232313e-01,2.606971759937432243e+00
8.652598221390042088e-01,4.080368393576230823e-01,2.621539736892532169e+00
8.565464982890945711e-01,4.129435976924817897e-01,2.635865096160296517e+00
8.477643573641930885e-01,4.177261020661309776e-01,2.649947817430454489e+00
8.389163020984622410e-01,4.223855357071328864e-01,2.663787579393944505e+00
8.300051606488833000e-01,4.269231581684693189e-01,2.677383728663120355e+00
8.210336878391168991e-01,4.313403054484193366e-01,2.690735246879751408e+00
8.120045664578442457e-01,4.356383905798297818e-01,2.703840715668568428e+00
8.029204086010797159e-01,4.398189047087502357e-01,2.716698279060462351e+00
7.937837570496708572e-01,4.438834186867154363e-01,2.729305602971155320e+00
7.845970866749882866e-01,4.478335852047835020e-01,2.741659831277638126e+00
7.753628058676581558e-01,4.516711415017836684e-01,2.753757537985157544e+00
7.660832579861601710e-01,4.553979126841776193e-01,2.765594674921305618e+00
7.567607228242428929e-01,4.590158157005217454e-01,2.777166514330020153e+00
7.473974180984681581e-01,4.625268640198266223e-01,2.788467585666152271e+00
7.379955009598433424e-01,4.659331730702018226e-01,2.799491605810004113e+00
7.285570695365481964e-01,4.692369665021367542e-01,2.810231401829917264e+00
7.190841645182921571e-01,4.724405833496946316e-01,2.820678825319069549e+00
7.095787707970252489e-01,4.755464861728671000e-01,2.830824657219528362e+00
7.000428191836913783e-01,4.785572702754588015e-01,2.840658501922202372e+00
6.904781882267095883e-01,4.814756741052144684e-01,2.850168669296103019e+00
6.808867061651134867e-01,4.843045909565522611e-01,2.859342043155451041e+00
6.712701530581126619e-01,4.870470821112585225e-01,2.868163934521391401e+00
6.616302631436324910e-01,4.897063915688326663e-01,2.876617917880813113e+00
6.519687274916117214e-01,4.922859625357698388e-01,2.884685648495439292e+00
6.422871970340872094e-01,4.947894558617306204e-01,2.892346658681311133e+00
6.325872860740509029e-01,4.972207706299103802e-01,2.899578130879188365e+00
6.228705763996028599e-01,4.995840671283671708e-01,2.906354645295511574e+00
6.131386221600414466e-01,5.018837924476047263e-01,2.912647899948072716e+00
6.033929556974657604e-01,5.041247089658341674e-01,2.918426401152979022e+00
5.936350945725871187e-01,5.063119259948208883e-01,2.923655122914214921e+00
5.838665500783645212e-01,5.084509348627779257e-01,2.928295134428335889e+00
5.740888376015067518e-01,5.105476477017246717e-01,2.932303196139311119e+00
5.643034892715702577e-01,5.126084401784449796e-01,2.935631326670631758e+00
5.545120694318770305e-01,5.146401983513886336e-01,2.938226345792704031e+00
5.447161935767799168e-01,5.166503697377843318e-01,2.940029402712476259e+00
5.349175515256698876e-01,5.186470185185302340e-01,2.940975504870195323e+00
5.251179357430679762e-01,5.206388845698669554e-01,2.940993070696799272e+00
5.153192758598207357e-01,5.226354456600525999e-01,2.940003541167280243e+00
5.055236805901296426e-01,5.246469816474795822e-01,2.937921100349270009e+00
4.957334883503667355e-01,5.266846388162620407e-01,2.934652575424240961e+00
4.859513279310418432e-01,5.287604915307979603e-01,2.930097612691466846e+00
4.761801904944749086e-01,5.308875971230533342e-01,2.924149258291078635e+00
4.664235138806295256e-01,5.330800382923523983e-01,2.916695110283971548e+00
4.566852795793441278e-01,5.353529452693869262e-01,2.907619249919646265e+00
4.469701216064172478e-01,5.377224876038712020e-01,2.896805198806946091e+00
4.372834447078178255e-01,5.402058228171017218e-01,2.884140174670888346e+00
4.276315466080108374e-01,5.428209866341423551e-01,2.869520913885942548e+00
4.180217352678030629e-01,5.455867076555783735e-01,2.852861268299490938e+00
4.084624273469945055e-01,5.485221290605085676e-01,2.834101634292016225e+00
3.989632086443922199e-01,5.516464225067186922e-01,2.813220000264169851e+00
3.895348321348135467e-01,5.549782862615213475e-01,2.790243985672132165e+00
3.801891259828194536e-01,5.585353319973349606e-01,2.765262709877645886e+00
3.709387849037762419e-01,5.623333829247401106e-01,2.738436759930175324e+00
3.617970259775682984e-01,5.663857284469914211e-01,2.710004096632387949e+00
3.527771061508989670e-01,5.707024031232720285e-01,2.680279687994504556e+00
3.438917225190462057e-01,5.752895737666564591e-01,2.649647213261359546e+00
3.351523438844342118e-01,5.801491205200687284e-01,2.618542412317011348e+00
3.265685455495040967e-01,5.852784806586723843e-01,2.587429360361878317e+00
3.181474302603699567e-01,5.906707882990415159e-01,2.556772635315444742e+00
3.098932108894024706e-01,5.963152968923290942e-01,2.527009410755317376e+00
3.018070051615764360e-01,6.021980269654310103e-01,2.498525527050395212e+00
2.938868564921338078e-01,6.083025514064228645e-01,2.471638559539405922e+00
2.861279585324839059e-01,6.146108215264831642e-01,2.446589226834080311e+00
2.785230340281324990e-01,6.211039482903456532e-01,2.423540768139290869e+00
2.710628061054507487e-01,6.277628775485089019e-01,2.402584664892157384e+00
2.637365016370298854e-01,6.345689267864454974e-01,2.383750504018935956e+00
2.565323376023584956e-01,6.415041763848255973e-01,2.367017812456215342e+00
2.494379569287157594e-01,6.485517266236083822e-01,2.352328113299979151e+00
2.424407956640012851e-01,6.556958419052448805e-01,2.339596021647492030e+00
2.355283758196830279e-01,6.629220072629747884e-01,2.328718736222235464e+00
2.286885268814377592e-01,6.702169213099786749e-01,2.319583700870404996e+00
2.219095440400513930e-01,6.775684464304251309e-01,2.312074486565454112e+00
2.151802934303563009e-01,6.849655327591559484e-01,2.306075097886564951e+00
2.084902749869060323e-01,6.923981283077083049e-01,2.301472971155490210e+00
2.018296527189523126e-01,6.998570839615554373e-01,2.298160937400371306e+00
1.951892608575650223e-01,7.073340591680026268e-01,2.296038398074741860e+00
1.885605928171498746e-01,7.148214319437592446e-01,2.295011922815234584e+00
1.819357784646821741e-01,7.223122152571528343e-01,2.294995437290575868e+00
1.753075539128892690e-01,7.297999807567524533e-01,2.295910131122456121e+00
1.686692269875506855e-01,7.372787901050127379e-01,2.297684183416365045e+00
1.620146406626792601e-01,7.447431337298107135e-01,2.300252377193668263e+00
1.553381360890583041e-01,7.521878765475161766e-01,2.303555653548678528e+00
1.486345163321677598e-01,7.596082100778023261e-01,2.307540640833529721e+00
1.418990115548929010e-01,7.669996103189087311e-01,2.312159182667153701e+00
1.351272461012199833e-01,7.743578007517580852e-01,2.317367880199931118e+00
1.283152077360954491e-01,7.816787198712048523e-01,2.323127658095313741e+00
1.214592191547590183e-01,7.889584926887925898e-01,2.329403359507218330e+00
1.145559117771074581e-01,7.961934057047135305e-01,2.336163372462157994e+00
1.076022017773418382e-01,8.033798849015399979e-01,2.343379288134947558e+00
1.005952682574091372e-01,8.105144763654063000e-01,2.351025590264560705e+00
9.353253344787958168e-02,8.175938291898137145e-01,2.359079374191598077e+00
8.641164480693212802e-02,8.246146803622055321e-01,2.367520093564601691e+00
7.923045888338980935e-02,8.315738413736846191e-01,2.376329332553614559e+00
7.198702681058197217e-02,8.384681863277507752e-01,2.385490601350674478e+00
6.467958130228378122e-02,8.452946413550622706e-01,2.394989152775153674e+00
5.730652502871147469e-02,8.520501751683225988e-01,2.404811817899861204e+00
4.986642025856295041e-02,8.587317906149135593e-01,2.414946858746059188e+00
4.235797966170637419e-02,8.653365171052520566e-01,2.425383836244482172e+00
3.478005817587049436e-02,8.718614038124500309e-01,2.436113491813702403e+00
2.713164584927035133e-02,8.783035135540818716e-01,2.447127641059154701e+00
1.941186157931158035e-02,8.846599172800289068e-01,2.458419078241266487e+00
1.161994767523431143e-02,8.909276891017895439e-01,2.469981490296768278e+00
3.755265179717493310e-03,8.971039018085638084e-01,2.481809379322047704e+00
-4.182710108964099102e-03,9.031856228240556783e-01,2.493897992540907715e+00
-1.219439096665896234e-02,9.091699105655105528e-01,2.506243258881430069e+00
-2.028008147196600289e-02,9.150538111731399971e-01,2.518841731378282045e+00
-2.843997917596578773e-02,9.208343555839613170e-01,2.531690534698443962e+00
-3.667417675095175494e-02,9.265085569292877965e-01,2.544787317160761120e+00
-4.498266315226456813e-02,9.320734082397684750e-01,2.558130206683785879e+00
-5.336532432402030929e-02,9.375258804460657736e-01,2.571717770152801119e+00
-6.182194347666337270e-02,9.428629206670535723e-01,2.585548975746706724e+00
-7.035220096184592597e-02,9.480814507808762448e-01,2.599623157809150875e+00
-7.895567376811336857e-02,9.531783662773906096e-01,2.613939983886730545e+00
-8.763183465924394289e-02,9.581505353934256508e-01,2.628499423590918482e+00
-9.638005097583329794e-02,9.629947985350237882e-01,2.643301718970167968e+00
-1.051995831198200004e-01,9.677079679933392464e-01,2.658347356104973525e+00
-1.140895827411069208e-01,9.722868279632258526e-01,2.673637037662107030e+00
-1.230490906452371552e-01,9.767281348757326231e-01,2.689171656165167512e+00
-1.320770344412292019e-01,9.810286180577578730e-01,2.704952267757585460e+00
-1.411722259491587361e-01,9.851849807339801979e-01,2.720980066251583285e+00
-1.503333583878930513e-01,9.891939013878893183e-01,2.737256357272857876e+00
-1.595590033645358785e-01,9.930520355002578903e-01,2.753782532326197519e+00
-1.688476076886234467e-01,9.967560176847175546e-01,2.770560042622343566e+00
-1.781974900359228897e-01,1.000302464241188405e+00,2.787590372521422832e+00
-1.876068374888172907e-01,1.003687976148750494e+00,2.804875012463678097e+00
-1.970737019827084324e-01,1.006909142520080236e+00,2.822415431274247766e+00
-2.065959966906170675e-01,1.009962544539775298e+00,2.840213047745807629e+00
-2.161714923811918210e-01,1.012844759908705372e+00,2.858269201421232530e+00
-2.257978137886296754e-01,1.015552367815907742e+00,2.876585122518464210e+00
-2.354724360365292035e-01,1.018081954458430305e+00,2.895161900961616297e+00
-2.451926811614019430e-01,1.020430119127858859e+00,2.914000454506402882e+00
-2.549557147854052408e-01,1.022593480879993910e+00,2.933101495974315132e+00
-2.647585429917673205e-01,1.024568685801190204e+00,2.952465499638822877e+00
-2.745980094602770150e-01,1.026352414881211317e+00,2.972092666838222375e+00
-2.844707929240154476e-01,1.027941392497989437e+00,2.991982890923702954e+00
-2.943734050121065149e-01,1.029332395514410470e+00,3.012135721687488221e+00
-3.043021885465466703e-01,1.030522262981115711e+00,3.032550329454456683e+00
-3.142533163639974481e-01,1.031507906432294286e+00,3.053225469060929065e+00
-3.242227907356498573e-01,1.032286320753565523e+00,3.074159443985917672e+00
-3.342064434597345479e-01,1.032854595592303637e+00,3.095350070942369136e+00
-3.441999367017908873e-01,1.033209927271213635e+00,3.116794645277822795e+00
-3.541987646572556936e-01,1.033349631155702664e+00,3.138489907574604221e+00
-3.641982561091112736e-01,1.033271154414699744e+00,3.160432011877796210e+00
-3.741935779500887849e-01,1.032972089103251667e+00,3.182616496013516816e+00
-3.841797397341014109e-01,1.032450185483597238e+00,3.205038254488958849e+00
-3.941515993150600528e-01,1.031703365489797797e+00,3.227691514487591729e+00
-4.041038696229019012e-01,1.030729736229565763e+00,3.250569815486340275e+00
-4.140311266164906079e-01,1.029527603406074077e+00,3.273665993024654330e+00
-4.239278184410097960e-01,1.028095484532513204e+00,3.296972167146862809e+00
-4.337882758036261110e-01,1.026432121803380504e+00,3.320479736017509786e+00
-4.436067235656590002e-01,1.024536494479307391e+00,3.344179375173530033e+00
-4.533772935324401621e-01,1.022407830637003023e+00,3.368061042826436591e+00
-4.630940384037457447e-01,1.020045618132977561e+00,3.392113991561790609e+00
-4.727509468284585292e-01,1.017449614629431398e+00,3.416326786702533091e+00
-4.823419594873746830e-01,1.014619856533317765e+00,3.440687331508000213e+00
-4.918609861082653967e-01,1.011556666705299312e+00,3.465182899273244743e+00
-5.013019232979540885e-01,1.008260660804276565e+00,3.489800172275732582e+00
-5.106586730578128730e-01,1.004732752145341301e+00,3.514525287391380814e+00
-5.199251618322813240e-01,1.000974154964374030e+00,3.539343888072556510e+00
-5.290953599253125361e-01,9.969863860008041367e-01,3.564241182250849072e+00
-5.381633011075704909e-01,9.927712643310340201e-01,3.589202005601225487e+00
-5.471231022282045942e-01,9.883309094082085577e-01,3.614210889485781841e+00
-5.559689826394943468e-01,9.836677372889320869e-01,3.639252132788814098e+00
-5.646952832408471679e-01,9.787844550535393928e-01,3.664309876764294760e+00
-5.732964849507481420e-01,9.736840534529903612e-01,3.689368181945306802e+00
-5.817672264212875310e-01,9.683697978416603291e-01,3.714411106115462768e+00
-5.901023208197714309e-01,9.628452174805509634e-01,3.739422782316555782e+00
-5.982967715153885147e-01,9.571140933190631639e-01,3.764387495865859190e+00
-6.063457865256316470e-01,9.511804443848247415e-01,3.789289759380447986e+00
-6.142447915966691152e-01,9.450485129296193332e-01,3.814114384853899864e+00
-6.219894418135872849e-01,9.387227484947489042e-01,3.838846551900740867e+00
-6.295756316597711510e-01,9.322077910708779225e-01,3.863471871373446831e+00
-6.369995034689793778e-01,9.255084535353332864e-01,3.887976443662265247e+00
-6.442574542382656366e-01,9.186297035539058298e-01,3.912346911105837322e+00
-6.513461407941426584e-01,9.115766451344894383e-01,3.936570504066398080e+00
-6.582624833276822240e-01,9.043545000165613690e-01,3.960635080352997495e+00
-6.650036673360609774e-01,8.969685890738542389e-01,3.984529157805714039e+00
-6.715671440279510351e-01,8.894243138979639474e-01,4.008241939979333424e+00
-6.779506292677437429e-01,8.817271387185052767e-01,4.031763334983160085e+00
-6.841521011486381143e-01,8.738825728012677985e-01,4.055083967641626153e+00
-6.901697962969652878e-01,8.658961534501199431e-01,4.078195185236052289e+00
-6.960022050196773558e-01,8.577734297216814685e-01,4.101089057169627239e+00
-7.016480654137519091e-01,8.495199469444880691e-01,4.123758368964661969e+00
-7.071063565604441825e-01,8.411412321169985384e-01,4.146196611052867631e+00
-7.123762909290323186e-01,8.326427802416943580e-01,4.168397962856339234e+00
-7.174573061141692465e-01,8.240300416360952784e-01,4.190357272679527512e+00
-7.223490560284308026e-01,8.153084102460047555e-01,4.212070033941937020e+00
-7.270514016674327618e-01,8.064832129719654574e-01,4.233532358278926822e+00
-7.315644015592479565e-01,7.975597000068906928e-01,4.254740946025246551e+00
-7.358883020030998479e-01,7.885430361712663094e-01,4.275693054574576379e+00
-7.400235271947173121e-01,7.794382932222311267e-01,4.296386465079804928e+00
-7.439706693275667249e-01,7.702504431042577204e-01,4.316819447924869380e+00
-7.477304787506798833e-01,7.609843521020404067e-01,4.336990727361021314e+00
-7.513038542551779830e-01,7.516447758504861687e-01,4.356899445659891512e+00
-7.546918335530478084e-01,7.422363551523120107e-01,4.376545127093843135e+00
-7.578955840034059532e-01,7.327636125505647691e-01,4.395927642011849379e+00
-7.609163936335060496e-01,7.232309496012991890e-01,4.415047171237509893e+00
-7.637556624942442030e-01,7.136426447905233061e-01,4.433904170975358383e+00
-7.664148943829125482e-01,7.040028520392430655e-01,4.452499338372981619e+00
-7.688956889595475186e-01,6.943155997408733127e-01,4.470833577849994356e+00
-7.711997342774157271e-01,6.845847902763162462e-01,4.488907968270781979e+00
-7.733287997430083882e-01,6.748141999535153257e-01,4.506723731006439415e+00
-7.752847295163639574e-01,6.650074793201913304e-01,4.524282198902258578e+00
-7.770694363586077014e-01,6.551681538006263184e-01,4.541584786140615115e+00
-7.786848959302633544e-01,6.452996246097335575e-01,4.558632958964938808e+00
-7.801331415411257852e-01,6.354051699001320719e-01,4.575428207208385167e+00
-7.814162593502672616e-01,6.254879461004835273e-01,4.591972016550757374e+00
-7.825363840130314941e-01,6.155509894058842635e-01,4.608265841408707431e+00
-7.834956947706462893e-01,6.055972173835922900e-01,4.624311078347144388e+00
-7.842964119772888321e-01,5.956294306597585964e-01,4.640109039883672182e+00
-7.849407940590706900e-01,5.856503146551150785e-01,4.655660928542461718e+00
-7.854311348994198472e-01,5.756624413396905782e-01,4.670967810998904568e+00
-7.857697616457139933e-01,5.656682709785785246e-01,4.686030592141346318e+00
-7.859590329327382774e-01,5.556701538425626863e-01,4.700849988860769990e+00
-7.860013375195795682e-01,5.456703318589701812e-01,4.715426503363093325e+00
-7.858990933379320643e-01,5.356709401794956804e-01,4.729760395781520188e+00
-7.856547469514439941e-01,5.256740086428931535e-01,4.743851655847446835e+00
-7.852707734277163398e-01,5.156814631113770808e-01,4.757699973357708778e+00
-7.847496766268401425e-01,5.056951266602889294e-01,4.771304707152685509e+00
-7.840939899129742985e-01,4.957167206010949512e-01,4.784664852293662562e+00
-7.833062772984155098e-01,4.857478653180584693e-01,4.797779005098343319e+00
-7.823891350329379435e-01,4.757900808990001562e-01,4.810645325659833382e+00
-7.813451936549065113e-01,4.658447875404071459e-01,4.823261497436399203e+00
-7.801771205248487773e-01,4.559133057067950023e-01,4.835624683455876927e+00
-7.788876228668452084e-01,4.459968560236579616e-01,4.847731478629394353e+00
-7.774794513483435088e-01,4.360965588825876371e-01,4.859577857613047946e+00
-7.759554042348849601e-01,4.262134337361931369e-01,4.871159117592728016e+00
-7.743183321628420712e-01,4.163483980593517542e-01,4.882469815295432447e+00
-7.725711435807005589e-01,4.065022659520727277e-01,4.893503697449505196e+00
-7.707168109178071935e-01,3.966757463579112519e-01,4.904253623825245434e+00
-7.687583775489571503e-01,3.868694408704737020e-01,4.914711481885857047e+00
-7.666989656338749626e-01,3.770838410991811940e-01,4.924868091965914019e+00
-7.645417849227102991e-01,3.673193255642036026e-01,4.934713101770591415e+00
-7.622901426322954421e-01,3.575761560894767377e-01,4.944234868853959242e+00
-7.599474545132924863e-01,3.478544736621507760e-01,4.953420329590153770e+00
-7.575172572456870812e-01,3.381542937269400029e-01,4.962254852999557819e+00
-7.550032223195446424e-01,3.284755008849783997e-01,4.970722077637930170e+00
-7.524091715797210922e-01,3.188178429693843130e-01,4.978803729606666728e+00
-7.497390946374102860e-01,3.091809244743837781e-01,4.986479419608571995e+00
-7.469971683780809446e-01,2.995641993223348010e-01,4.993726416872341645e+00
-7.441877788243795866e-01,2.899669629643569224e-01,5.000519397725470050e+00
-7.413155456436332225e-01,2.803883438268754968e-01,5.006830166645668712e+00
-7.383853496219880963e-01,2.708272941400225453e-01,5.012627347817013579e+00
-7.354023634597479653e-01,2.612825802167933475e-01,5.017876045632317705e+00
-7.323720862731368797e-01,2.517527722971477644e-01,5.022537473320864976e+00
-7.293003822133395930e-01,2.422362341326409763e-01,5.026568550083482023e+00
-7.261935236294847495e-01,2.327311125694867810e-01,5.029921468981384258e+00
-7.230582392010622694e-01,2.232353274971226043e-01,5.032543240617612490e+00
-7.199017674366939845e-01,2.137465626725574552e-01,5.034375221725862382e+00
-7.167319158652253330e-01,2.042622581164821038e-01,5.035352643607821754e+00
-7.135571261107016561e-01,1.947796050147287683e-01,5.035404163533585553e+00
-7.103865448157411500e-01,1.852955443578832573e-01,5.034451473477909111e+00
-7.072301000186445030e-01,1.758067709211560414e-01,5.032409015773174232e+00
-7.040985820462071221e-01,1.663097446305258076e-01,5.029183875349699129e+00
-7.010037271904616674e-01,1.568007118755287699e-01,5.024675944053371701e+00
-6.979583013134792457e-01,1.472757398935918838e-01,5.018778484539910600e+00
-6.949761789806492285e-01,1.377307679178215172e-01,5.011379258973049033e+00
-6.920724116735066378e-01,1.281616792590523357e-01,5.002362428902986657e+00
-6.892632760210799514e-01,1.185643987307230390e-01,4.991611471811547851e+00
-6.865662898320181728e-01,1.089350195861885917e-01,4.979013386485015680e+00
-6.840001801750718036e-01,9.926996309148788944e-02,4.964464456342182253e+00
-6.815847842606922447e-01,8.956617158705987292e-02,4.947877781669402175e+00
-6.793408612100249044e-01,7.982133196056755142e-02,4.929192645866693034e+00
-6.772897922135535653e-01,7.003412054143284826e-02,4.908385513817958845e+00
-6.754531497846284482e-01,6.020445259034970520e-02,4.885482052380035078e+00
-6.738521257006632181e-01,5.033371056528797988e-02,4.860569031406512863e+00
-6.725068232523441214e-01,4.042491701365755891e-02,4.833804393342314043e+00
-6.714354425637930612e-01,3.048281319347566007e-02,4.805423340915140784e+00
-6.706534153209161575e-01,2.051380688384197085e-02,4.775738224599481718e+00
-6.701725712632206067e-01,1.052576511116368532e-02,4.745130541787516698e+00
-6.700004347612354971e-01,5.276499301544381078e-04,4.714034569002601316e+00
-6.701397474795528497e-01,-9.470975838895454371e-03,4.682913843858278469e+00
